Date 	Tmin 	Tmax
02/01/1996	15.50	15.50
03/01/1996	18.11	18.11
04/01/1996	16.06	16.06
05/01/1996	17.67	17.67
06/01/1996	21.72	21.72
07/01/1996	17.72	17.72
08/01/1996	17.72	17.72
09/01/1996	19.28	19.28
10/01/1996	21.00	21.00
11/01/1996	19.89	19.89
12/01/1996	19.06	19.06
13/01/1996	18.00	18.00
14/01/1996	20.50	20.50
15/01/1996	17.50	17.50
16/01/1996	17.83	17.83
17/01/1996	19.06	19.06
18/01/1996	19.28	19.28
19/01/1996	19.33	19.33
20/01/1996	19.22	19.22
21/01/1996	18.61	18.61
22/01/1996	16.06	16.06
23/01/1996	15.89	15.89
24/01/1996	15.39	15.39
25/01/1996	18.06	18.06
26/01/1996	18.06	18.06
27/01/1996	19.22	19.22
28/01/1996	20.06	20.06
29/01/1996	20.28	20.28
30/01/1996	20.33	20.33
31/01/1996	20.56	20.56
01/02/1996	20.11	20.11
02/02/1996	17.78	17.78
03/02/1996	19.11	19.11
04/02/1996	17.94	17.94
05/02/1996	24.11	24.11
06/02/1996	19.22	19.22
07/02/1996	19.50	19.50
08/02/1996	18.50	18.50
09/02/1996	18.78	18.78
10/02/1996	21.44	21.44
11/02/1996	22.33	22.33
12/02/1996	20.00	20.00
13/02/1996	20.00	20.00
14/02/1996	19.78	19.78
15/02/1996	22.00	22.00
16/02/1996	21.83	21.83
17/02/1996	21.17	21.17
18/02/1996	18.00	18.00
19/02/1996	17.56	17.56
20/02/1996	18.67	18.67
21/02/1996	18.61	18.61
22/02/1996	20.83	20.83
23/02/1996	21.61	21.61
24/02/1996	20.61	20.61
25/02/1996	19.33	19.33
26/02/1996	21.78	21.78
27/02/1996	20.00	20.00
28/02/1996	20.06	20.06
29/02/1996	18.94	18.94
01/03/1996	19.72	19.72
02/03/1996	20.06	20.06
03/03/1996	20.89	20.89
04/03/1996	20.78	20.78
05/03/1996	19.67	19.67
06/03/1996	18.78	18.78
07/03/1996	17.56	17.56
08/03/1996	16.72	16.72
09/03/1996	16.83	16.83
10/03/1996	21.83	21.83
11/03/1996	23.50	23.50
12/03/1996	19.78	19.78
13/03/1996	20.22	20.22
14/03/1996	20.00	20.00
15/03/1996	16.83	16.83
16/03/1996	19.78	19.78
17/03/1996	21.56	21.56
18/03/1996	19.28	19.28
19/03/1996	17.17	17.17
20/03/1996	18.06	18.06
21/03/1996	19.22	19.22
22/03/1996	19.22	19.22
23/03/1996	18.50	18.50
24/03/1996	18.61	18.61
25/03/1996	20.56	20.56
26/03/1996	18.33	18.33
27/03/1996	17.67	17.67
28/03/1996	19.39	19.39
29/03/1996	18.22	18.22
30/03/1996	20.06	20.06
31/03/1996	18.44	18.44
01/04/1996	18.28	18.28
02/04/1996	20.72	20.72
03/04/1996	21.72	21.72
04/04/1996	22.11	22.11
05/04/1996	21.89	21.89
06/04/1996	22.17	22.17
07/04/1996	19.56	19.56
08/04/1996	18.56	18.56
09/04/1996	20.56	20.56
10/04/1996	19.72	19.72
11/04/1996	17.78	17.78
12/04/1996	19.44	19.44
13/04/1996	16.67	16.67
14/04/1996	18.17	18.17
15/04/1996	18.17	18.17
16/04/1996	18.11	18.11
17/04/1996	18.94	18.94
18/04/1996	17.89	17.89
19/04/1996	17.78	17.78
20/04/1996	17.06	17.06
21/04/1996	18.78	18.78
22/04/1996	19.06	19.06
23/04/1996	19.67	19.67
24/04/1996	21.22	21.22
25/04/1996	19.06	19.06
26/04/1996	19.22	19.22
27/04/1996	17.67	17.67
28/04/1996	18.89	18.89
29/04/1996	20.33	20.33
30/04/1996	19.44	19.44
01/05/1996	18.39	18.39
02/05/1996	19.61	19.61
03/05/1996	17.33	17.33
04/05/1996	19.67	19.67
05/05/1996	23.11	23.11
06/05/1996	19.06	19.06
07/05/1996	17.28	17.28
08/05/1996	20.22	20.22
09/05/1996	17.06	17.06
10/05/1996	19.39	19.39
11/05/1996	20.00	20.00
12/05/1996	18.00	18.00
13/05/1996	17.11	17.11
14/05/1996	17.67	17.67
15/05/1996	17.50	17.50
16/05/1996	16.94	16.94
17/05/1996	18.17	18.17
18/05/1996	18.56	18.56
19/05/1996	18.83	18.83
20/05/1996	18.78	18.78
21/05/1996	17.50	17.50
22/05/1996	17.78	17.78
23/05/1996	16.78	16.78
24/05/1996	17.22	17.22
25/05/1996	14.94	14.94
26/05/1996	17.83	17.83
27/05/1996	16.56	16.56
28/05/1996	20.00	20.00
29/05/1996	18.94	18.94
30/05/1996	17.61	17.61
31/05/1996	18.00	18.00
01/06/1996	17.06	17.06
03/06/1996	16.06	16.06
04/06/1996	17.28	17.28
05/06/1996	17.78	17.78
06/06/1996	18.00	18.00
07/06/1996	17.17	17.17
08/06/1996	18.22	18.22
09/06/1996	16.00	16.00
10/06/1996	15.89	15.89
11/06/1996	17.39	17.39
12/06/1996	17.83	17.83
13/06/1996	17.22	17.22
14/06/1996	16.56	16.56
15/06/1996	17.39	17.39
16/06/1996	17.78	17.78
17/06/1996	18.50	18.50
18/06/1996	17.67	17.67
19/06/1996	17.33	17.33
20/06/1996	17.06	17.06
21/06/1996	18.78	18.78
22/06/1996	16.94	16.94
23/06/1996	17.06	17.06
24/06/1996	16.94	16.94
25/06/1996	16.83	16.83
26/06/1996	16.78	16.78
27/06/1996	15.44	15.44
28/06/1996	16.22	16.22
29/06/1996	16.94	16.94
30/06/1996	16.78	16.78
01/07/1996	15.50	15.50
02/07/1996	17.33	17.33
03/07/1996	17.39	17.39
04/07/1996	16.33	16.33
05/07/1996	16.83	16.83
06/07/1996	15.33	15.33
07/07/1996	16.56	16.56
08/07/1996	15.33	15.33
09/07/1996	16.78	16.78
10/07/1996	16.44	16.44
11/07/1996	17.06	17.06
12/07/1996	15.72	15.72
13/07/1996	16.67	16.67
14/07/1996	15.33	15.33
15/07/1996	16.56	16.56
16/07/1996	16.50	16.50
17/07/1996	15.17	15.17
18/07/1996	15.61	15.61
19/07/1996	14.56	14.56
20/07/1996	16.39	16.39
21/07/1996	16.56	16.56
22/07/1996	16.33	16.33
23/07/1996	16.39	16.39
24/07/1996	17.78	17.78
25/07/1996	15.72	15.72
26/07/1996	17.06	17.06
27/07/1996	17.67	17.67
28/07/1996	16.89	16.89
29/07/1996	15.89	15.89
30/07/1996	16.00	16.00
31/07/1996	16.22	16.22
01/08/1996	17.61	17.61
02/08/1996	15.78	15.78
03/08/1996	17.56	17.56
04/08/1996	17.72	17.72
05/08/1996	17.83	17.83
06/08/1996	18.17	18.17
07/08/1996	16.22	16.22
08/08/1996	16.78	16.78
09/08/1996	17.72	17.72
10/08/1996	17.67	17.67
11/08/1996	16.17	16.17
12/08/1996	17.11	17.11
13/08/1996	17.44	17.44
14/08/1996	17.89	17.89
15/08/1996	16.56	16.56
16/08/1996	17.33	17.33
17/08/1996	18.33	18.33
18/08/1996	17.39	17.39
19/08/1996	16.56	16.56
20/08/1996	15.44	15.44
21/08/1996	16.50	16.50
22/08/1996	15.22	15.22
23/08/1996	14.78	14.78
24/08/1996	16.67	16.67
25/08/1996	19.00	19.00
26/08/1996	16.94	16.94
27/08/1996	16.83	16.83
28/08/1996	17.06	17.06
29/08/1996	17.06	17.06
30/08/1996	17.56	17.56
31/08/1996	17.00	17.00
01/09/1996	15.94	15.94
02/09/1996	17.67	17.67
03/09/1996	17.28	17.28
04/09/1996	14.94	14.94
05/09/1996	16.83	16.83
06/09/1996	16.89	16.89
07/09/1996	15.78	15.78
08/09/1996	17.33	17.33
09/09/1996	15.44	15.44
10/09/1996	15.83	15.83
11/09/1996	16.44	16.44
12/09/1996	16.17	16.17
13/09/1996	16.39	16.39
14/09/1996	15.67	15.67
15/09/1996	19.33	19.33
16/09/1996	14.56	14.56
17/09/1996	16.89	16.89
18/09/1996	16.67	16.67
19/09/1996	15.22	15.22
20/09/1996	17.39	17.39
21/09/1996	16.67	16.67
22/09/1996	16.06	16.06
23/09/1996	19.22	19.22
24/09/1996	17.56	17.56
25/09/1996	17.00	17.00
26/09/1996	17.17	17.17
27/09/1996	15.83	15.83
28/09/1996	17.56	17.56
29/09/1996	17.39	17.39
30/09/1996	16.00	16.00
01/10/1996	15.67	15.67
02/10/1996	17.44	17.44
03/10/1996	15.06	15.06
04/10/1996	18.50	18.50
05/10/1996	17.44	17.44
06/10/1996	14.61	14.61
07/10/1996	15.50	15.50
08/10/1996	15.39	15.39
09/10/1996	15.50	15.50
10/10/1996	16.17	16.17
11/10/1996	16.72	16.72
12/10/1996	15.61	15.61
13/10/1996	19.11	19.11
14/10/1996	18.22	18.22
15/10/1996	16.89	16.89
16/10/1996	15.83	15.83
17/10/1996	18.72	18.72
18/10/1996	17.67	17.67
19/10/1996	16.33	16.33
20/10/1996	16.06	16.06
21/10/1996	14.89	14.89
22/10/1996	16.28	16.28
23/10/1996	16.83	16.83
24/10/1996	14.78	14.78
25/10/1996	19.78	19.78
26/10/1996	19.72	19.72
27/10/1996	17.28	17.28
28/10/1996	17.83	17.83
29/10/1996	18.44	18.44
30/10/1996	17.78	17.78
31/10/1996	18.06	18.06
01/11/1996	16.83	16.83
02/11/1996	18.72	18.72
03/11/1996	19.56	19.56
04/11/1996	16.72	16.72
05/11/1996	13.67	13.67
06/11/1996	17.67	17.67
07/11/1996	16.78	16.78
08/11/1996	15.89	15.89
09/11/1996	16.89	16.89
10/11/1996	16.89	16.89
11/11/1996	15.61	15.61
12/11/1996	17.00	17.00
13/11/1996	17.44	17.44
14/11/1996	17.67	17.67
15/11/1996	16.39	16.39
16/11/1996	17.56	17.56
17/11/1996	17.28	17.28
18/11/1996	19.78	19.78
19/11/1996	17.28	17.28
20/11/1996	17.61	17.61
21/11/1996	16.22	16.22
22/11/1996	16.83	16.83
23/11/1996	16.94	16.94
24/11/1996	14.78	14.78
25/11/1996	17.94	17.94
26/11/1996	17.00	17.00
27/11/1996	16.89	16.89
28/11/1996	17.78	17.78
29/11/1996	16.33	16.33
30/11/1996	18.22	18.22
01/12/1996	17.56	17.56
02/12/1996	17.89	17.89
03/12/1996	17.17	17.17
04/12/1996	17.61	17.61
05/12/1996	18.78	18.78
06/12/1996	16.50	16.50
07/12/1996	16.06	16.06
08/12/1996	18.50	18.50
09/12/1996	18.72	18.72
10/12/1996	17.56	17.56
11/12/1996	17.39	17.39
12/12/1996	15.33	15.33
17/12/1996	17.33	17.33
18/12/1996	18.78	18.78
19/12/1996	18.33	18.33
20/12/1996	20.39	20.39
21/12/1996	18.89	18.89
22/12/1996	19.28	19.28
23/12/1996	17.67	17.67
24/12/1996	20.00	20.00
25/12/1996	18.39	18.39
26/12/1996	19.72	19.72
27/12/1996	22.33	22.33
28/12/1996	19.67	19.67
29/12/1996	19.61	19.61
30/12/1996	20.72	20.72
31/12/1996	20.72	20.72
01/01/1997	17.94	17.94
02/01/1997	16.83	16.83
03/01/1997	20.22	20.22
04/01/1997	21.56	21.56
05/01/1997	18.06	18.06
06/01/1997	21.17	21.17
07/01/1997	16.83	16.83
08/01/1997	14.67	14.67
09/01/1997	21.78	21.78
10/01/1997	19.17	19.17
11/01/1997	19.17	19.17
12/01/1997	17.33	17.33
13/01/1997	18.28	18.28
14/01/1997	20.89	20.89
15/01/1997	17.11	17.11
16/01/1997	21.39	21.39
17/01/1997	20.67	20.67
18/01/1997	19.11	19.11
19/01/1997	21.33	21.33
20/01/1997	19.17	19.17
21/01/1997	20.17	20.17
22/01/1997	17.06	17.06
23/01/1997	19.50	19.50
24/01/1997	20.94	20.94
25/01/1997	20.83	20.83
26/01/1997	20.67	20.67
27/01/1997	19.94	19.94
28/01/1997	22.11	22.11
29/01/1997	18.94	18.94
30/01/1997	21.39	21.39
31/01/1997	26.78	26.78
01/02/1997	22.72	22.72
02/02/1997	18.39	18.39
03/02/1997	17.56	17.56
04/02/1997	18.61	18.61
05/02/1997	21.50	21.50
06/02/1997	19.67	19.67
07/02/1997	19.72	19.72
08/02/1997	20.56	20.56
09/02/1997	19.83	19.83
10/02/1997	22.00	22.00
11/02/1997	19.28	19.28
12/02/1997	16.28	16.28
13/02/1997	17.78	17.78
14/02/1997	22.39	22.39
15/02/1997	19.67	19.67
16/02/1997	24.28	24.28
17/02/1997	18.83	18.83
18/02/1997	15.44	15.44
19/02/1997	21.89	21.89
20/02/1997	23.22	23.22
21/02/1997	22.06	22.06
22/02/1997	24.17	24.17
23/02/1997	19.78	19.78
24/02/1997	22.39	22.39
25/02/1997	21.28	21.28
26/02/1997	19.56	19.56
27/02/1997	21.39	21.39
28/02/1997	22.94	22.94
01/03/1997	24.78	24.78
02/03/1997	18.22	18.22
03/03/1997	21.17	21.17
04/03/1997	20.44	20.44
05/03/1997	20.11	20.11
06/03/1997	24.61	24.61
07/03/1997	21.83	21.83
08/03/1997	20.50	20.50
09/03/1997	20.22	20.22
10/03/1997	24.78	24.78
11/03/1997	21.44	21.44
12/03/1997	19.72	19.72
13/03/1997	19.33	19.33
14/03/1997	20.56	20.56
17/03/1997	21.83	21.83
18/03/1997	23.28	23.28
19/03/1997	20.00	20.00
20/03/1997	20.33	20.33
21/03/1997	22.56	22.56
22/03/1997	18.17	18.17
23/03/1997	21.22	21.22
24/03/1997	17.33	17.33
25/03/1997	19.06	19.06
26/03/1997	20.06	20.06
27/03/1997	17.78	17.78
28/03/1997	21.00	21.00
29/03/1997	18.89	18.89
30/03/1997	16.50	16.50
31/03/1997	17.89	17.89
01/04/1997	14.28	14.28
02/04/1997	22.50	22.50
03/04/1997	16.44	16.44
04/04/1997	18.67	18.67
05/04/1997	19.17	19.17
06/04/1997	17.61	17.61
07/04/1997	16.06	16.06
08/04/1997	15.89	15.89
09/04/1997	17.50	17.50
10/04/1997	18.22	18.22
11/04/1997	18.17	18.17
12/04/1997	19.17	19.17
13/04/1997	18.83	18.83
16/04/1997	17.67	17.67
17/04/1997	16.89	16.89
18/04/1997	17.50	17.50
19/04/1997	17.33	17.33
20/04/1997	16.72	16.72
21/04/1997	17.28	17.28
22/04/1997	17.67	17.67
23/04/1997	16.78	16.78
24/04/1997	17.06	17.06
25/04/1997	16.33	16.33
26/04/1997	17.89	17.89
27/04/1997	18.11	18.11
28/04/1997	17.67	17.67
29/04/1997	17.83	17.83
30/04/1997	17.94	17.94
01/05/1997	16.44	16.44
02/05/1997	16.89	16.89
03/05/1997	16.78	16.78
04/05/1997	17.61	17.61
05/05/1997	16.83	16.83
06/05/1997	17.94	17.94
07/05/1997	21.33	21.33
08/05/1997	17.72	17.72
09/05/1997	18.00	18.00
10/05/1997	16.83	16.83
11/05/1997	16.28	16.28
12/05/1997	18.61	18.61
13/05/1997	19.33	19.33
14/05/1997	17.06	17.06
15/05/1997	21.00	21.00
16/05/1997	18.00	18.00
17/05/1997	15.56	15.56
18/05/1997	16.39	16.39
19/05/1997	17.61	17.61
20/05/1997	16.78	16.78
21/05/1997	16.50	16.50
22/05/1997	16.94	16.94
23/05/1997	18.33	18.33
24/05/1997	17.56	17.56
25/05/1997	17.33	17.33
26/05/1997	16.78	16.78
27/05/1997	16.50	16.50
28/05/1997	17.94	17.94
29/05/1997	17.17	17.17
30/05/1997	16.83	16.83
31/05/1997	17.44	17.44
01/06/1997	15.28	15.28
02/06/1997	15.44	15.44
03/06/1997	17.78	17.78
04/06/1997	17.50	17.50
05/06/1997	18.61	18.61
06/06/1997	17.78	17.78
07/06/1997	17.56	17.56
08/06/1997	19.50	19.50
09/06/1997	17.22	17.22
10/06/1997	19.06	19.06
11/06/1997	18.28	18.28
12/06/1997	16.94	16.94
13/06/1997	18.72	18.72
14/06/1997	18.44	18.44
15/06/1997	18.83	18.83
16/06/1997	19.06	19.06
17/06/1997	18.61	18.61
18/06/1997	16.11	16.11
19/06/1997	16.11	16.11
20/06/1997	16.56	16.56
21/06/1997	16.83	16.83
22/06/1997	17.94	17.94
23/06/1997	18.39	18.39
24/06/1997	16.56	16.56
25/06/1997	16.67	16.67
26/06/1997	17.61	17.61
27/06/1997	17.44	17.44
28/06/1997	16.78	16.78
29/06/1997	17.72	17.72
30/06/1997	19.00	19.00
02/07/1997	15.67	15.67
03/07/1997	14.94	14.94
04/07/1997	14.94	14.94
05/07/1997	16.50	16.50
06/07/1997	15.67	15.67
07/07/1997	18.56	18.56
08/07/1997	18.00	18.00
09/07/1997	16.78	16.78
10/07/1997	16.06	16.06
11/07/1997	17.00	17.00
12/07/1997	14.78	14.78
13/07/1997	17.06	17.06
14/07/1997	18.61	18.61
15/07/1997	17.06	17.06
16/07/1997	16.67	16.67
17/07/1997	15.44	15.44
18/07/1997	16.33	16.33
19/07/1997	17.78	17.78
20/07/1997	16.61	16.61
21/07/1997	19.50	19.50
22/07/1997	16.89	16.89
23/07/1997	17.39	17.39
24/07/1997	18.44	18.44
25/07/1997	17.50	17.50
26/07/1997	17.28	17.28
27/07/1997	17.94	17.94
28/07/1997	18.94	18.94
29/07/1997	18.83	18.83
30/07/1997	15.22	15.22
06/08/1997	18.44	18.44
07/08/1997	15.78	15.78
08/08/1997	17.11	17.11
09/08/1997	15.78	15.78
10/08/1997	15.56	15.56
11/08/1997	15.11	15.11
12/08/1997	16.11	16.11
13/08/1997	17.72	17.72
14/08/1997	17.39	17.39
15/08/1997	15.39	15.39
16/08/1997	18.28	18.28
17/08/1997	16.67	16.67
18/08/1997	15.94	15.94
19/08/1997	16.00	16.00
20/08/1997	16.28	16.28
21/08/1997	17.56	17.56
22/08/1997	19.22	19.22
23/08/1997	16.67	16.67
24/08/1997	15.72	15.72
25/08/1997	15.94	15.94
26/08/1997	16.17	16.17
27/08/1997	18.06	18.06
28/08/1997	18.83	18.83
29/08/1997	17.06	17.06
30/08/1997	17.56	17.56
31/08/1997	14.39	14.39
01/09/1997	17.83	17.83
02/09/1997	17.11	17.11
03/09/1997	17.67	17.67
04/09/1997	18.17	18.17
05/09/1997	18.83	18.83
06/09/1997	17.67	17.67
07/09/1997	17.11	17.11
08/09/1997	19.00	19.00
09/09/1997	18.56	18.56
10/09/1997	18.56	18.56
11/09/1997	18.61	18.61
12/09/1997	17.67	17.67
13/09/1997	20.44	20.44
14/09/1997	19.39	19.39
15/09/1997	17.56	17.56
16/09/1997	18.17	18.17
17/09/1997	19.22	19.22
18/09/1997	19.22	19.22
19/09/1997	19.44	19.44
20/09/1997	17.89	17.89
21/09/1997	19.33	19.33
22/09/1997	17.67	17.67
23/09/1997	17.39	17.39
24/09/1997	18.72	18.72
25/09/1997	18.83	18.83
26/09/1997	19.67	19.67
27/09/1997	18.06	18.06
28/09/1997	19.11	19.11
29/09/1997	18.67	18.67
30/09/1997	18.00	18.00
01/10/1997	17.22	17.22
02/10/1997	19.94	19.94
03/10/1997	18.56	18.56
04/10/1997	22.28	22.28
05/10/1997	18.61	18.61
06/10/1997	17.72	17.72
07/10/1997	18.83	18.83
08/10/1997	16.17	16.17
09/10/1997	18.44	18.44
10/10/1997	17.94	17.94
11/10/1997	16.94	16.94
12/10/1997	15.28	15.28
13/10/1997	18.78	18.78
14/10/1997	18.17	18.17
15/10/1997	18.44	18.44
16/10/1997	17.50	17.50
17/10/1997	19.00	19.00
18/10/1997	18.78	18.78
19/10/1997	18.61	18.61
20/10/1997	16.67	16.67
21/10/1997	16.33	16.33
22/10/1997	17.28	17.28
23/10/1997	16.89	16.89
24/10/1997	17.22	17.22
25/10/1997	17.94	17.94
26/10/1997	18.94	18.94
27/10/1997	17.44	17.44
28/10/1997	18.39	18.39
29/10/1997	20.33	20.33
30/10/1997	17.06	17.06
31/10/1997	17.33	17.33
01/11/1997	17.17	17.17
02/11/1997	18.22	18.22
03/11/1997	18.50	18.50
04/11/1997	16.56	16.56
05/11/1997	16.72	16.72
06/11/1997	16.89	16.89
07/11/1997	17.94	17.94
08/11/1997	18.50	18.50
09/11/1997	18.44	18.44
10/11/1997	18.83	18.83
11/11/1997	18.22	18.22
12/11/1997	16.39	16.39
13/11/1997	16.89	16.89
14/11/1997	18.39	18.39
15/11/1997	17.11	17.11
16/11/1997	16.17	16.17
17/11/1997	16.44	16.44
18/11/1997	16.17	16.17
19/11/1997	23.00	23.00
20/11/1997	17.94	17.94
21/11/1997	17.00	17.00
22/11/1997	19.00	19.00
23/11/1997	14.61	14.61
24/11/1997	16.17	16.17
25/11/1997	15.61	15.61
26/11/1997	19.28	19.28
27/11/1997	17.22	17.22
28/11/1997	17.44	17.44
29/11/1997	16.67	16.67
30/11/1997	17.00	17.00
01/12/1997	17.06	17.06
02/12/1997	15.67	15.67
03/12/1997	16.94	16.94
04/12/1997	17.56	17.56
05/12/1997	18.17	18.17
06/12/1997	17.50	17.50
07/12/1997	19.22	19.22
08/12/1997	18.83	18.83
09/12/1997	17.17	17.17
10/12/1997	17.56	17.56
11/12/1997	18.61	18.61
12/12/1997	19.22	19.22
13/12/1997	17.44	17.44
14/12/1997	18.17	18.17
15/12/1997	17.44	17.44
16/12/1997	16.33	16.33
17/12/1997	19.17	19.17
18/12/1997	16.44	16.44
19/12/1997	17.00	17.00
20/12/1997	19.61	19.61
21/12/1997	23.00	23.00
22/12/1997	18.89	18.89
23/12/1997	19.78	19.78
24/12/1997	17.67	17.67
25/12/1997	18.94	18.94
26/12/1997	18.33	18.33
27/12/1997	15.78	15.78
28/12/1997	17.11	17.11
29/12/1997	18.39	18.39
30/12/1997	16.33	16.33
31/12/1997	18.50	18.50
01/01/1998	17.17	17.17
02/01/1998	16.44	16.44
03/01/1998	17.56	17.56
04/01/1998	17.28	17.28
05/01/1998	18.72	18.72
06/01/1998	16.61	16.61
07/01/1998	17.83	17.83
08/01/1998	17.28	17.28
09/01/1998	19.94	19.94
10/01/1998	18.11	18.11
11/01/1998	17.11	17.11
12/01/1998	17.72	17.72
13/01/1998	19.22	19.22
14/01/1998	18.44	18.44
15/01/1998	13.61	13.61
16/01/1998	18.33	18.33
17/01/1998	18.11	18.11
18/01/1998	17.50	17.50
19/01/1998	16.72	16.72
20/01/1998	16.61	16.61
21/01/1998	20.67	20.67
22/01/1998	18.83	18.83
23/01/1998	16.72	16.72
24/01/1998	19.11	19.11
25/01/1998	18.44	18.44
26/01/1998	19.44	19.44
27/01/1998	18.89	18.89
28/01/1998	18.94	18.94
29/01/1998	18.72	18.72
30/01/1998	17.94	17.94
31/01/1998	20.67	20.67
01/02/1998	18.39	18.39
02/02/1998	18.56	18.56
03/02/1998	20.00	20.00
04/02/1998	20.06	20.06
05/02/1998	19.33	19.33
06/02/1998	19.78	19.78
07/02/1998	18.83	18.83
08/02/1998	18.72	18.72
09/02/1998	19.33	19.33
10/02/1998	19.06	19.06
11/02/1998	17.56	17.56
12/02/1998	19.00	19.00
13/02/1998	22.72	22.72
14/02/1998	19.50	19.50
15/02/1998	18.17	18.17
16/02/1998	19.11	19.11
17/02/1998	19.11	19.11
18/02/1998	20.22	20.22
19/02/1998	18.67	18.67
20/02/1998	19.94	19.94
21/02/1998	19.28	19.28
22/02/1998	18.83	18.83
23/02/1998	19.94	19.94
24/02/1998	21.28	21.28
25/02/1998	18.22	18.22
26/02/1998	17.78	17.78
27/02/1998	18.83	18.83
03/03/1998	23.61	23.61
04/03/1998	19.72	19.72
05/03/1998	20.44	20.44
06/03/1998	21.61	21.61
08/03/1998	20.28	20.28
09/03/1998	20.44	20.44
10/03/1998	21.72	21.72
11/03/1998	21.28	21.28
12/03/1998	20.33	20.33
13/03/1998	21.83	21.83
14/03/1998	21.33	21.33
15/03/1998	21.78	21.78
16/03/1998	19.22	19.22
17/03/1998	18.89	18.89
18/03/1998	21.28	21.28
19/03/1998	22.56	22.56
20/03/1998	22.22	22.22
21/03/1998	19.22	19.22
22/03/1998	20.83	20.83
23/03/1998	20.89	20.89
24/03/1998	21.78	21.78
25/03/1998	21.89	21.89
26/03/1998	21.44	21.44
27/03/1998	20.06	20.06
28/03/1998	22.22	22.22
29/03/1998	21.50	21.50
31/03/1998	22.28	22.28
01/04/1998	23.17	23.17
02/04/1998	23.56	23.56
03/04/1998	22.11	22.11
04/04/1998	19.78	19.78
05/04/1998	20.06	20.06
06/04/1998	19.39	19.39
07/04/1998	21.11	21.11
08/04/1998	20.56	20.56
09/04/1998	21.00	21.00
10/04/1998	19.44	19.44
11/04/1998	20.28	20.28
12/04/1998	19.61	19.61
13/04/1998	18.94	18.94
14/04/1998	18.78	18.78
15/04/1998	20.50	20.50
16/04/1998	19.00	19.00
17/04/1998	17.94	17.94
18/04/1998	16.83	16.83
19/04/1998	19.83	19.83
20/04/1998	21.17	21.17
21/04/1998	20.06	20.06
22/04/1998	21.89	21.89
23/04/1998	19.00	19.00
24/04/1998	19.33	19.33
25/04/1998	21.17	21.17
26/04/1998	17.44	17.44
27/04/1998	17.72	17.72
28/04/1998	17.67	17.67
29/04/1998	19.78	19.78
30/04/1998	20.22	20.22
01/05/1998	17.67	17.67
02/05/1998	19.28	19.28
03/05/1998	18.83	18.83
04/05/1998	18.11	18.11
05/05/1998	17.89	17.89
06/05/1998	19.67	19.67
07/05/1998	17.39	17.39
08/05/1998	17.94	17.94
09/05/1998	20.00	20.00
10/05/1998	19.56	19.56
11/05/1998	16.94	16.94
12/05/1998	19.61	19.61
13/05/1998	19.22	19.22
14/05/1998	18.06	18.06
15/05/1998	19.72	19.72
16/05/1998	20.06	20.06
17/05/1998	18.44	18.44
18/05/1998	19.83	19.83
19/05/1998	18.00	18.00
20/05/1998	17.17	17.17
21/05/1998	20.06	20.06
22/05/1998	19.39	19.39
23/05/1998	19.44	19.44
24/05/1998	20.33	20.33
25/05/1998	19.39	19.39
26/05/1998	21.06	21.06
27/05/1998	17.94	17.94
28/05/1998	19.00	19.00
29/05/1998	20.28	20.28
30/05/1998	21.22	21.22
31/05/1998	15.22	15.22
01/06/1998	17.83	17.83
02/06/1998	18.83	18.83
03/06/1998	17.56	17.56
04/06/1998	19.67	19.67
05/06/1998	17.39	17.39
06/06/1998	18.61	18.61
08/06/1998	16.72	16.72
09/06/1998	17.56	17.56
10/06/1998	17.44	17.44
11/06/1998	16.28	16.28
12/06/1998	17.94	17.94
13/06/1998	17.17	17.17
14/06/1998	18.39	18.39
15/06/1998	19.44	19.44
16/06/1998	18.50	18.50
17/06/1998	18.72	18.72
18/06/1998	18.11	18.11
19/06/1998	18.56	18.56
20/06/1998	17.83	17.83
21/06/1998	18.39	18.39
22/06/1998	18.17	18.17
23/06/1998	17.56	17.56
24/06/1998	17.50	17.50
25/06/1998	17.72	17.72
26/06/1998	16.83	16.83
27/06/1998	17.33	17.33
28/06/1998	16.61	16.61
29/06/1998	15.39	15.39
30/06/1998	17.28	17.28
01/07/1998	18.67	18.67
02/07/1998	17.50	17.50
03/07/1998	18.17	18.17
04/07/1998	15.94	15.94
05/07/1998	17.22	17.22
06/07/1998	17.28	17.28
07/07/1998	19.72	19.72
08/07/1998	18.00	18.00
09/07/1998	16.11	16.11
10/07/1998	17.00	17.00
11/07/1998	17.67	17.67
12/07/1998	18.22	18.22
13/07/1998	19.89	19.89
15/07/1998	17.67	17.67
16/07/1998	16.72	16.72
17/07/1998	17.67	17.67
18/07/1998	16.22	16.22
19/07/1998	17.22	17.22
20/07/1998	18.00	18.00
21/07/1998	18.00	18.00
22/07/1998	18.28	18.28
23/07/1998	17.28	17.28
24/07/1998	16.67	16.67
25/07/1998	15.67	15.67
26/07/1998	15.28	15.28
27/07/1998	16.50	16.50
28/07/1998	17.22	17.22
29/07/1998	16.56	16.56
30/07/1998	16.72	16.72
31/07/1998	16.56	16.56
01/08/1998	18.22	18.22
02/08/1998	17.00	17.00
04/08/1998	16.83	16.83
05/08/1998	16.78	16.78
06/08/1998	17.50	17.50
07/08/1998	16.78	16.78
08/08/1998	16.94	16.94
09/08/1998	15.50	15.50
10/08/1998	16.33	16.33
11/08/1998	18.39	18.39
13/08/1998	15.83	15.83
14/08/1998	18.06	18.06
15/08/1998	20.11	20.11
